username,moviename,movietitle,releaseDate,date,rating,review
herb_gallow,the-farewell-2019,The Farewell,2019,2019-07-30,3.0,"I had to laugh when I found out that that director Lulu Wang is fucking Barry Jenkins. It was only a matter of time before he literally dipped his wick into the indie/A24 serious drama scene. Just perfect.I like Jenkins just fine, by the way. It doesn't make A24 stretching out its tendrils like an octopus and Jenkifying (does he say that when he's about to do anything sex-related?) whole swathes of independent cinema any less annoying. Pretty soon,…"
herb_gallow,serenity-2019,Serenity,2019,2019-07-29,1.0,"The film equivalent of one of those Magic Eye paintings. For the first hour or so, Serenity seemed like a standard issue brainless thriller, the kind that they film so that people can have a working vacation, in this case a beach trip to Mauritius. I had recalled seeing low ratings and scathing reviews, but what I was watching didn't seem to warrant such an adverse reaction. Forgettable, kind of dumb, sure. But nothing that really stood out in active…"
herb_gallow,sword-of-trust,Sword of Trust,2019,2019-07-28,4.5,"Rolls along calmly like a lazy day drifting on a delta current. A little turbulence here and there to liven up the ride, but nothing that's going to capsize you.Lynn Shelton's put together something that's real and humane without falling into the contemptible recesses of fakery. There are few things as hateful as people learning valuable lessons. Lord preserve us from narratives with a treasure map goal of personal growth leading the viewer through Potemkin villages hammered together out…"
herb_gallow,once-upon-a-time-in-hollywood,Once Upon a Time... in Hollywood,2019,2019-07-27,5.0,"Inglourious Basterds was Quentin Tarantino's presentation of the dark side of the movie industry. Once Upon a Time in Hollywood is the other side of that, a specific period in time now fixed forever in the man's imagination and preserved for us. This is the most hopeful and optimistic of Tarantino's films, even as it documents people at the end of their useful lives. It's also Tarantino letting his love of movies completely off the chain, even more so than…"
herb_gallow,i-trapped-the-devil,I Trapped the Devil,2019,2019-07-27,3.5,"There’s some kinship here between I Trapped the Devil and Beyond the Black Rainbow. Both films are first time directors with an abiding respect for psychological horror planting some stylistic flags. Both directors are newcomers with enough industry savvy to make something that might not feel polished but doesn’t look amateur either. And like Beyond the Black Rainbow, I Trapped the Devil falls a little short of remarkable due to its glacial pacing.Josh Lobo’s an atmosphere man. Cool, I…"
herb_gallow,django-unchained,Django Unchained,2012,2019-07-26,4.5,"Quentin Tarantino famously calls this a Southern. Hard to really evaluate that since few, if any other films can really claim to trace lineage from Django Unchained, itself a rich fusion of the spaghetti western, revenge story and blaxploitation films. Whatever it is, make more of that.Folks will probably consider this part of a Revenge Trilogy, along with Inglourious Basterds and Kill Bill, although like a lot of other cases this is more of a double feature with Basterds.…"
herb_gallow,inglourious-basterds,Inglourious Basterds,2009,2019-07-26,5.0,"From the “it’s all been said before” files. The first twenty minutes is a masterpiece of filmmaking, and the best scene that Tarantino’s ever shot. Unalduterated exploitation delivered by the Basterds and their unstinting cruelty to every German they meet. One of Tarantino’s best written characters ever in Hans Landa. Shoshanna’s maniacal laughter projected onto the smoke of the burning theater.It’s the ways that Tarantino fucks with you that provide the deeper enjoyment to go along with the fireworks.…"
herb_gallow,my-family,My Family,1995,2019-07-25,4.5,"A keystone of Chicano cinema, starting with the presence of Edward James Olmos. Set in East LA, the spiritual center of the Mexican-American experience. You've got the immigrant narrative. You've got gangbangers. Big family celebrations and relatives in prison. Religiosity and superstition. Politics. The struggle to live in a society that tells you to assimilate but then refuses you when you do. Gregory Nava has a sweeping vision that might not be deep enough from character to character, but wide…"
herb_gallow,medias-res,Medias Res,2019,2019-07-24,0.5,"The universe has a way of straightening you out when you go in with preconceived notions. I'd heard about this one based on my interest in the emerging Oaklandcore scene, and the director was unknown to me. Exciting. Primed up for something new that expands the Oakland Cinematic Universe, I screened this expecting to be engaged. And at first it looks like you might have an intriguing film on your hands. It's when you realize that Dave's (Mike Delaney) cringingly…"
herb_gallow,east-side-sushi,East Side Sushi,2014,2019-07-23,4.0,"The most distinguishing feature of East Side Sushi is its combination of earnest, sweetly gentle storytelling with an unflinching view of what it's like to live your days in an East Oakland barrio. There's a tendency when filmmakers portray socioeconomic distress to go one of two ways; the scary urban hellhole where everyone is constantly killing each other, or the soul-crushing antechamber where people have just enough time to wallow in poverty before something even worse happens. Little danger of…"
herb_gallow,peterloo,Peterloo,2018,2019-07-22,4.5,"Peterloo is a cousin to the Dickensian narrative. The grand scale of Mike Leigh's film and its roster of characters feel familiar. As do the mirrored worlds of towering wealth and grinding poverty, a theme which Dickens stamped indelibly on the English soul, if not its conscience. What makes this interesting is that all of the treacly sweetener of Dickens has been stripped away from this story. There is no angelic woman to serve as the chaste love interest, elevating…"
herb_gallow,the-bay,The Bay,2012,2019-07-21,1.5,"Found footage horror from Barry Levinson, of all people. That carries some novelty.Because Levinson is a seasoned Hollywood pro, The Bay manages to avoid some of the worst parts of found footage. The perspective is broken up into an array of camera viewpoints, the special effects aren't phoned in, and the acting isn't terrible (though it isn't all that great, either). The presentation is slicker than one is used to with these, which makes it much less of a…"
herb_gallow,ju-on-the-grudge,Ju-on: The Grudge,2002,2019-07-21,4.5,"Lightning in a bottle. There's a lot here that shouldn't work. Ju-on: The Grudge doesn't really have a story, outside of the gradually unfolding explanation as to what happened to Kayako in order to turn her house into a gateway to Hell. The budget is barebones, which forces a number of stylistic choices and casting decisions that should have just strangled the film from birth. And for a movie in which (by my count) 15 people die, there's very little…"
herb_gallow,the-city-of-the-dead,The City of the Dead,1960,2019-07-21,3.5,"Not the most lurid witch-burning to start a film, but this is a more deliberate affair than all that. The City of the Dead (aka Horror Hotel, woof) is a proper Englishman's scare, even if it's set in New England and even if John Moxey is an Argentinian chap. This doesn't preclude the good old salacious bits to be found in a movie about witches, but these are served at the proper times later in the film. Harrumph.Christopher Lee…"
herb_gallow,walkout,Walkout,2006,2019-07-21,2.5,"Probably more of a teaching aide than a film as such. Edward James Olmos steps behind the camera once more to tell the tale of the 1968 Chicano Blowouts. Michael Peña, playing real-life organizer Sal Castro, opens the film in his classroom, instructing his students and therefore the viewer about the power of who's writing history and telling one's own story. Given how little is known about the organized student walkouts among Mexican-American students and their allies in the late…"
herb_gallow,the-avengers-2012,The Avengers,2012,2019-07-19,3.5,"Chronicling part two of Friday’s housebound superhero filmstravaganza.The more of these I watch the more I think Bruce Banner is the best character. Of all the people in this he’s got the most interesting stuff going on. Wants to be left alone, both for his and the world’s benefit. Intellectual equal to Tony Stark and also a giant clobber monster that gets to jump scare people. Has lines with Harry Dean Stanton. It’s hard to call Mark Ruffalo underappreciated,…"
herb_gallow,captain-america-the-first-avenger,Captain America: The First Avenger,2011,2019-07-19,3.5,"Part one of a “high on pain pills and immobile” Friday night marathon of easily digestible movies.The pulp adventure setting and themes of this one are a good match for the genre. Makes you think that maybe they’ll finally be able to make a decent Doc Savage or Flash Gordon movie. Scrawny Chris Evans was certainly weird.Things blow up, Nazis and/or their close associates get punched, the Captain America comic book exists within the MCU, Hayley Atwell is…"
herb_gallow,little-nemo,Little Nemo,1911,2019-07-19,4.5,"The title gore here is just head-scratching. This is listed as ""Little Nemo"" under more sane auspices. Maybe this played better in the era of Esteemed Professor Festus' Electro-Nerve Tonic and Horse Polish.I live for stuff like this in early cinema, moments where someone just blows the doors off the kind of quota-chum one reelers that dominate the landscape. Winsor McCay already had made a name for himself by this point as the artist of Little Nemo in Slumberland,…"
herb_gallow,born-in-east-la,Born in East L.A.,1987,2019-07-18,3.5,"You'll get a good acid test for 2019 when you see Cheech Marin triumphantly leading a wave of illegal immigrants over a hillside and into the United States as Neil Diamond plays in the background. Someone at a major studio would have a stroke if you pitched that to them now. Latino filmmakers of the world, reboot this movie and lay waste to whole provinces of Amalgamated Disney.If the soundtrack, neo-slapstick antics and teased hairdos haven't advertised which stop…"
herb_gallow,elisa-marcela,Elisa & Marcela,2019,2019-07-17,3.0,"This is a performance roadster desperately fishtailing all over an icy road. There are stretches where this film feels glorious as it opens up and runs, and there are moments when you're covering your eyes and just waiting to careen into a ditch. By the end of the ride, you can't say that it wasn't worth it, and you have to tip your hat to the driver's skill in keeping the car on the road. But things could have really…"
herb_gallow,salt-of-the-earth,Salt of the Earth,1954,2019-07-16,4.5,"Tons of history here, starting with director Herbert Biberman, one of the Hollywood Ten that was the first group of filmmakers to be blacklisted in 1947. Salt of the Earth was one of only two films he would make after being booted out of the Directors Guild of America, the other being Slaves in 1969. There's the film's star, Rosaura Revueltas, a pioneering figure in Mexican cinema who came to the US after the Catholic Church encouraged boycotts of 1951's…"
herb_gallow,avengement,Avengement,2019,2019-07-15,4.0,"The lesson here is that anytime a former stunt man decides to take the director's chair and then cast an accomplished martial artist in the lead, it's worth a viewing.Jesse V. Johnson, taking a page from the fantastic John Wick films, decides to give the people what they want. And the people demand kickboxing. Scott Adkins is great here as avengementer Cain Burgess, who was apparently cursed from birth by his mother naming him after history's all-time crappy sibling.…"
herb_gallow,ana-maria-in-novela-land,Ana Maria in Novela Land,2015,2019-07-14,3.0,"Much like any genre film, when you're watching a rom-com there's a certain list of criteria you're looking for out of the experience. Are your leads likeable? Is there an actual comedy component? Do you exit the experience on something of a lighter emotional plane than you started? There's honor in being a serviceable movie, and Ana Maria in Novela Land does its job well.The differentiator is that this is an affectionate parody of the hyper-soap telenovela genre, which…"
herb_gallow,mi-vida-loca,Mi Vida Loca,1993,2019-07-13,4.5,"Mi Vida Loca is one of the purer expressions of what it is to be Mexican-American. Not everyone came up in East LA, and not everyone is a gangbanger, a statement that feels obvious but I guess needs to be made. The story of communities in America is generational, and this is a story of how even five years in an age cohort makes a huge difference in how the world looks, interior and exterior. It’s also a necessary counterpoint…"
herb_gallow,crawl-2019,Crawl,2019,2019-07-13,3.5,"I put cash on the barrel for alligators biting people a lot. That’s precisely what I got, so I consider it a fair exchange.Alexandre Aja does a good job with a solid setup for a summertime thriller in the era of climate change. Woman goes in the basement. Gator’s in the basement. Our gator. And then there’s a lot of gators. Me gusta. The continually rising floodwaters in the basement coupled with alligators biting everyone went nicely with a couple of beers and a popcorn.Delivers exactly what you expect and what you want out of one of these."
herb_gallow,under-the-skin-2013,Under the Skin,2013,2019-07-12,3.5,"Very A24. Not necessarily a good or bad thing in and of itself, but you know what you’re getting here.Solid body snatcher story. Paranoia is always a dominant feeling with these, and Under the Skin is a clever subversion of that mood. The audience is privy to the identities from almost the very beginning, which puts the tension into an inevitable clock ticking away on everyone that our alien thingie (Scarlett Johansson) meets as she drives around Scotland for…"
herb_gallow,all-the-presidents-men,All the President's Men,1976,2019-07-12,2.5,"All the President’s Men occupies a no man’s land. Too long after the event to get any of the thrill of the recent past coming to the big screen, too soon to prevent the history from spoiling the plot from the start. And without these gravity assists it floats along in an orbit of procedural journalism and a succession of bland, minor functionaries that eventually lead to the film’s resolution.I was surprised at how little I enjoyed this. Redford…"
herb_gallow,neon-genesis-evangelion-the-end-of-evangelion,Neon Genesis Evangelion: The End of Evangelion,1997,2019-07-10,1.5,"Enough of a reputation for being bizarre that I went all-in and watched the series leading up to the ending movie. Though I guess this isn't the only film to go with the end of the series. Also there's apparently other movies which reinterpret the events of the original series. I have no clue.I don't know enough about Anno Hideaki the man to really tease out how autobiographical this is supposed to be, although there's clearly some personal baggage…"
herb_gallow,kesari,Kesari,2019,2019-07-10,4.0,"Sometimes you just have to meet something halfway. It would be the easiest thing in the world to dismiss Kesari as overly schmaltzy, clichéd propaganda. And in fact it is part of an ongoing publicity campaign being undertaken by the Indian Army and Punjabi filmmakers. Anurag Singh does not tap the brakes at all in his portrayal of a heroic band of martyrs led by their superhuman commander, Ishar Singh (Akshay Kumar). Every war movie cliché in the book gets…"
herb_gallow,los-bastardos-2008,Los bastardos,2008,2019-07-09,3.5,"Adventures of unpeople in the capital of both filmmaking and Chicano America, Los Angeles. A lot of hallmarks of realism are here. Long, quiet shots, documentation of day-to-day existence, an almost entirely amateur cast. There's no music save an annoying teenage home DJ for a few moments. This kind of filmmaking tends to lean heavy on visual eye candy and mise-en-scène, but there's scarce relief to be had in The Bastards. Jesús (Jesus Moises Rodriguez) and Fausto (Rubén Sosa) exist…"
herb_gallow,the-lad-from-old-ireland,The Lad from Old Ireland,1910,2019-07-09,2.0,"They sure knew what economy of storytelling was in the early days. In the space of fifteen minutes, a young man (Sidney Olcott starring and directing) departs his bleak Irish countryside home, sails to America, works his way up from toiling on construction sites to be elected to public office, and makes it in the big time. Meanwhile, his winsome lass (film pioneer Gene Gauntier, who writes and co-directs) is stuck in the dismal poverty that will endure right alongside…"
herb_gallow,in-the-border-states,In the Border States,1910,2019-07-09,2.5,"Pretty standard-issue melodrama of the variety D.W. Griffith was beginning to pump out in earnest around this time period. This one's interesting in that you can tell that Griffith is a quick learner. The pacing on this one flows a lot better once he gets a better sense of how editing moves the action, sparing us earlier things like extended shots of people walking and other bits of less-than-excitement.Despite Griffith's lifelong fascination with the Confederacy and Lost Cause thinking,…"
herb_gallow,the-house-by-the-cemetery,The House by the Cemetery,1981,2019-07-07,2.5,"The creepiest part of this film by far is the little kid, who looks like an animate Hummel figurine. I googled him and he's now a tech executive in Chicago somewhere. I like to think he's just a larger version of what he looked like in this movie.We come to the final installment of Lucio Fulci's Gates of Hell trilogy with The House by the Cemetery, the weakest of the three films. Things started off exceptionally with City of…"
herb_gallow,pather-panchali,Pather Panchali,1955,2019-07-07,4.5,"Context, context, context. Coming into this cold is likely to leave one cold. When you consider all of the things that went into Pather Panchali and the efforts that Satyajit Ray went to in order to make this passion project a reality, though, it's hard not to have a large amount of esteem. I'm not on board necessarily with this film's enshrinement as one of the ""best ever"" canon; I feel like something with that distinction should grab you by…"
herb_gallow,the-lawless,The Lawless,1950,2019-07-06,3.0,"Up until about the 70s or so, this was the kind of film that was really popular for a certain kind of socially conscious white liberal to make. After that point, the various Chicano movements had developed fully enough to be able (or more likely willing) to take over behind the camera to tell these migrant worker stories. And there’s nothing wrong with a white guy telling these stories; Robert Young did a fine job of it in Alambrista. Joseph…"
herb_gallow,spider-man-far-from-home,Spider-Man: Far From Home,2019,2019-07-06,3.0,"Successful deployment of the formula. Low points include a painfully long scene in which the villain delivers exposition in a room full of people who are already familiar with all of the villain reasoning and Nick Fury apparently turning his brain off. That’s largely evened out by the extra dose of humor that this one had, and the opportunity to do cool visual stuff with the illusion tech.The scenes with all the high school kids are enjoyable. Easy to…"
herb_gallow,her-smell,Her Smell,2018,2019-07-05,1.0,"I’ll have to watch at least one other Alex Ross Perry film at some point in order to properly assess some of the motivations for choices made in making Her Smell. Given the generally positive reaction this has gotten, I’m guessing however that this is well within his baseline and that I’m likely not going to enjoy further research.I can’t honestly tell if I’m supposed to feel something for Becky Something (Elisabeth Moss) because she’s a human and all…"
herb_gallow,i-saw-the-devil,I Saw the Devil,2010,2019-07-04,3.5,"Sometimes I think that South Korean cinema exists solely as a PR campaign to dissuade people from pissing off Koreans.The lockdown on modern revenge stories continues with I Saw the Devil. I enjoy the vengeance narrative; well-worn as it is, it's usually a pretty efficient setup for gonzo, no-holding-back action violence. Being made to watch the opening sequence in which Jang Kyung-chul (Choi Min-sik) brutally serial murders an aspiring psychopath's fiancée gives us all we really need as to…"
herb_gallow,alambrista,Alambrista!,1977,2019-07-04,4.5,"Alambrista is something of a hybrid between a travelogue and a picaresque narrative. The hero moves from one adventure to the next, meeting a succession of challenges and new characters as he pursues his quest. Robert Young does two interesting things, though; he strips a lot of the heroic elements out of the story, and he essentially removes the voice from the character after the first ten minutes of the film, only really to return at the very end.This…"
herb_gallow,childs-play-2019,Child's Play,2019,2019-07-03,3.5,"Pretty much everything you could want from a movie where a creepy doll starts murdering people. A definite theater-only experience. The teen girl squad sitting to my side provided ample amusement with the constant tittering and screaming.Lars Klevberg does the job and checks the boxes, which is really all I want. The doll repeatedly creeps people out, and the grotesque animatronic expressions do a fine job on that count. The kills are nicely bloody, with great over-the-top dismemberments and…"
herb_gallow,zoot-suit,Zoot Suit,1981,2019-07-02,3.5,"Before hitting it big with La Bamba, Luis Valdez was paying his dues as a guerilla theater orchestrator and traveling the dusty fields of California with the United Farm Workers. A consummate theater guy, Zoot Suit was an established Broadway play before he filmed a version of it in 1981. As a filmed play more than a film, it's a little rough around the edges, since you're arranging things for a traditional stage perspective but also competing against that vantage…"
herb_gallow,midsommar,Midsommar,2019,2019-07-02,5.0,"The grief artist, Ari Aster.A director's second feature starts to give us clues about who they really are. Expanding from one point to two starts to give us an idea of where they might be headed and enables comparisons, as far as those are productive, to start occurring. While we lack the sense of trajectory that a third point on the plot would provide, certain things begin to be apparent with Midsommar. Aster is keenly interested in the suffering…"
herb_gallow,suburbs-of-eden,Suburbs of Eden,1992,2019-07-02,4.5,Cecelia Condit will be buried with a camcorder like some sort of VHS pharaoh as she continues to the next step of whatever journey she's on. If I were to go early there would be worse things than being entombed as a retainer on the voyage into deeper dimensions of late 20th century American tract homes and shopping malls.You'd shoot this today and it would be yet another piece of irony being vomited out of a bearded son of…
herb_gallow,white-fawns-devotion-a-play-acted-by-a-tribe-of-red-indians-in-america,White Fawn's Devotion: A Play Acted by a Tribe of Red Indians in America,1910,2019-07-01,2.0,"The earliest known (surviving) example of Native American cinema. It's weird how much of cinema as an art form, which we regard as a thoroughly modern medium, is shrouded in mystery in its early years. James Young Deer, who directed this film along with a bunch of others for legendary studio Pathé and eventually came to run its operations in proto-Hollywood for a time, is a pretty enigmatic figure. He's one of those guys for whom most of his history…"
herb_gallow,some-like-it-hot,Some Like It Hot,1959,2019-06-28,5.0,"One of those films where everything’s been written before. But the hell with it I’ll write something anyway.Not a minute of this feels wasted. Almost every single line is a gag, the action is madcap and the film is chock full of kooky, by-the-seat-of-the-pants plans and schemes. Tony Curtis is great as he switches between three characters, sometimes within seconds of each other, and is hilarious as Shell Oil Junior. Jack Lemmon is a fantastic goofball, and gets funnier…"
herb_gallow,yesterday-2019,Yesterday,2019,2019-06-28,2.5,"Real unfortunate timing here. I feel like we've hit market saturation for musical rises to stardom, the dangers of fame, and CGI crowds filling stadiums to hear classic rock mainstays in the last six months. And to be fair to Danny Boyle here, Yesterday isn't quite as obnoxious in its hero worship as Bohemian Rhapsody or Rocketman before it, although there's more than a little of that going on. But there's still a ""so very tired"" aura radiating off this…"
herb_gallow,the-old-man-the-gun,The Old Man & the Gun,2018,2019-06-27,3.5,"All right, so you're all wound up after you get home from work, multiple trains of thought running through your head, the stress still radiating off your brain after a day full of cranking it up. What do you do, hot shot. It's hard to imagine doing much better than plopping your ass down in an easy chair, settling in with a mild mind alterant of your choice, and just watching Robert Redford do his calm, competent, easygoing thing in…"
herb_gallow,bisbee-17,Bisbee '17,2018,2019-06-26,4.5,"Presenting this as a documentary is a shaky proposition. Robert Greene does not make it clear what the extent of the filmmakers' role was in staging the re-enactment of the Bisbee Deportation. While there are numerous scenes featuring planning committees and local residents preparing for the centennial, we never quite know how much of this is organic and how much this process was coordinated by outside parties. It does seem clear that the re-enactment itself is staged with considerable help…"
herb_gallow,the-abyss-1910,The Abyss,1910,2019-06-26,4.5,"Asta Nielsen announces herself at the start of the 1910s. Trends toward longer films, more narrative-driven features, and movie stars have been coalescing for some time by 1910, but things will really start to take off from this point. Nielsen, who will come to be known as ""Die Asta"" by her adoring public, delivers a challenging performance in one of the most psychologically complex stories committed to film at this time. It's easy to see how this would have grabbed…"
herb_gallow,our-man-in-havana,Our Man in Havana,1959,2019-06-24,3.0,"Good choice if you're kind of in the mood for The Third Man, but maybe something a little lighter.I've seen Our Man in Havana described as a comedy in a lot of quarters. Not sure that I'd call it that, although the first third of the film or so has some funny parts, mostly revolving around Jim Wormold's (Alec Guinness) feckless imitations of Hawthorne (Noel Coward), himself a feckless intelligence operative. From then on things get progressively dark, and…"
herb_gallow,the-last-black-man-in-san-francisco,The Last Black Man in San Francisco,2019,2019-06-23,2.5,"It's possible that I'm not giving this one a fair shot. I grew up in the East Bay and San Francisco was always the shinier but less authentic cousin to Oakland in the local consciousness, to varying degrees of accuracy. It doesn't help that so many powerful narratives about race have come out of Oakland as a setting in recent years, which invite direct comparison. Still. The weaknesses in the film kept being paired with little whispers in my head…"
herb_gallow,black-panther,Black Panther,2018,2019-06-23,4.0,"A Sunday afternoon rewatch that's granted a little hindsight. 2018 was a landmark year in Oaklandcore filmmaking, giving us this along with the far less heralded Sorry to Bother You and the critically overlooked Blindspotting. This collection of films marks an evolving approach to the black cinematic experience, and something of a fork in the road. There are films which beseech the viewer that black folks are people too, proffering up Christlike suffering to various ends and taking a more…"
herb_gallow,toy-story-4,Toy Story 4,2019,2019-06-22,3.0,"The good news? This wasn’t nearly the unnecessary cash grab that it looked like from all the promos. Though grab cash it certainly has. I was expecting an eye roll rate comparable to the Incredibles sequel, and thank Movie Jesus it was instead a decently entertaining outing.That said, I wish Pixar had left well enough alone. I’m somewhat conflicted about what their product has become as it stands. The writing is generally above that of the standard issue animated…"
herb_gallow,knife-heart,Knife+Heart,2018,2019-06-20,5.0,"I was not expecting the best giallo film I've ever seen to be a French production in the late 2010s. But here we are.The first instinct a viewer might have is that you're looking at one of those homages, and there's nothing wrong with films like that. Berberian Sound Studio is a great example of one, a film that's a love letter to a genre, delivered in a satisfying package. Knife+Heart is something different. Whether or not Yann Gonzalez…"
herb_gallow,mr-flip,Mr. Flip,1909,2019-06-20,2.5,"Inveterate masher Mr. Flip (played by a young Ben Turpin) flails about and attempts various attempts at grabbery of young ladies' bosoms. It's really unfortunate that pepper spray wasn't around in these days. Turpin would have really understood the comedic value of someone writhing around in pain after being blasted in the eyes with a hilarious stinging liquid.Nonetheless, the ladies make do with a variety of humorous defense mechanisms, ranging from seltzer bottles to anal impalement to electrocution. Unfortunately…"
herb_gallow,the-airship-destroyer,The Airship Destroyer,1909,2019-06-20,3.5,"Really cool early sci-fi courtesy of Walter Booth, who like a lot of the pioneers had a lasting enthusiasm for what illusions could be performed on film. This guy pumped out a ton of ""trick films"" from the get-go, and had a definite fascination for airships and destruction. Interesting to me that Booth had conceptualized the idea of death from above well before this was viewed as a viable military tactic, which hadn't even caught on until after the beginning…"
herb_gallow,the-sealed-room,The Sealed Room,1909,2019-06-20,2.5,"A little bit of the macabre, and some grist for an exploration of the psychological connection between sexual transgression and living entombment.Noteworthy for Arthur V. Johnson hamming it up as the Count even by early silent film standards, though he does go so far over the top as to be genuinely demented. The Count knocking on the sealed up room entrance and taunting the two lovers as they suffocate is pretty dark stuff, as is his dispatching of his two reluctant stonemasons.Early Mary Pickford appearance, though it's of the blink-and-you'll-miss-it variety."
herb_gallow,princess-nicotine-or-the-smoke-fairy,"Princess Nicotine; or, The Smoke Fairy",1909,2019-06-19,3.0,"This film reaaally speaks to me for some reason.*takes gratuitously long drag on my second cigarette since starting to write this*Tobacco companies begin their long love affair with movies here. On the positive side of the ledger, they associate themselves with a fun little exercise in by-now established visual effects. I really love the employment of rudimentary techniques to achieve fantastical elements in early film. Most notable is the use of perspective to create the illusion of the…"
herb_gallow,the-hidden-fortress,The Hidden Fortress,1958,2019-06-18,4.0,"My favorite part of this one is the perspective. Even though I don't care for the excessive bumbling and clownery of Tahei (Minoru Chiaki) and Matashichi (Kamatari Fujiwara), I love that this film is basically the story that these two goobers are going to tell together when they finally get back to their village after their adventures. And as a grand adventure story, The Hidden Fortress is fantastic.These stories always seem to go best when the antagonist is The…"
herb_gallow,witchs-cradle,Witch's Cradle,1944,2019-06-17,4.0,"Maya Deren plants the flag of occultism firmly in the unforgiving cinematic ground of 1944. The sensationalized imagery of a woman chanting with a pentagram etched on her forehead must have surely been provocative in a way that would register with a young Kenneth Anger. That's neat and all, but this is packed full of some strangely disturbing imagery beyond the immediate.More than the blaring neon-lit witchcraft iconography, the motifs of strings and lines are what really leave the…"
herb_gallow,we-have-always-lived-in-the-castle,We Have Always Lived in the Castle,2018,2019-06-17,3.0,"If there's anything that movies have taught me, it's that all mansions should be preemptively burned down, as there's always something hideous going on in them. Especially those abutted by spooky woods. Trouble brewin'.It's hard not to want more from We Have Always Lived in the Castle, which hints at quite a bit of sinister activity and even supernatural elements, but never really fully avails itself of them. There's a pleasing Addams Family vibe from the surviving members of…"
herb_gallow,all-is-true,All Is True,2018,2019-06-16,2.0,"The issues with All Is True are almost perfectly encapsulated in the scene between Shakespeare (Kenneth Branagh, also directing) and the Earl of Southampton (Ian McKellen). It's an underutilization of acting talent, giving about ten minutes total in the film to McKellen, in the same spirit of getting Judi Dench so that she can mostly stand around and frown at Shakespeare. It introduces something fairly controversial (Shakespeare's theorized homosexuality) without delving much into it, tossing a bomb and then forgetting…"
herb_gallow,always-be-my-maybe-2019,Always Be My Maybe,2019,2019-06-15,4.0,"My brother described to me the other day the scenes with Keanu Reeves, and I decided the hell with it. I’ll continue inflicting these films on myself. I was pleasantly surprised. This is inoculated against netflix originalitis by Ali Wong and Randall Park, who really put something into this film. Their writing and the heart with which they play these characters differentiate this from a thousand other algorithm rom coms. The end result is a sweetly told story that feels…"
herb_gallow,casablanca,Casablanca,1942,2019-06-16,5.0,"Had no idea how badly I needed this. I’ve taken in a lot of cinematic poison lately. It’s art, it’s truth, and the truth increasingly poisons, but even so it’s a little rough in the interior mindscape sometimes. So I’ll accept some assistance from a different time, and a different Hollywood.Julius Epstein, one of Casblanca’s scriptwriters, affectionately noted that the story has more corn than the states of Iowa and Kansas combined. A Warner Brothers production analyst called it…"
herb_gallow,the-dead-dont-die-2019,The Dead Don't Die,2019,2019-06-13,4.0,"Late-stage Jim Jarmusch is about just hanging out for a couple of hours in Jarmuschland with some amusing and interesting folks, and if some hijinks ensue so that we can stretch our legs for a bit, hey, so much the better. As an illegal immigrant in Jarmuschland, I'm always happy to visit. This must be how more refined individuals than myself feel about Bresson or Tarkovsky.That all said, this is an easy film to hate if you're not into…"
herb_gallow,the-electric-hotel,The Electric Hotel,1908,2019-06-14,3.0,"Not quite the showstopper that the previous year's Satan at Play was for Segundo de Chomón, but still a charming early exercise in pushing the limits.Stop motion's your huckleberry here, and The Electric Hotel is essentially nonstop, meticulous examples of it. With a good showman's eye, De Chomón ramps it up, starting small with a bag of luggage putting itself away, escalating to a man (Mr. De Chomón himself, who looks exactly like I expected him to look) getting…"
herb_gallow,stenka-razin,Stenka Razin,1908,2019-06-14,2.0,"Early Russian narrative piece about Cossack folk hero Stenka Razin. I'm a little surprised that Vladimir Romashkov was able to make a film about a pretty subversive figure in the midst of the Romanov dynasty's ongoing clampdown on dissent in the era. Nonetheless, the story is apolitical, and most of the footage is of dudes partying, first in boats on the Volga, and then in the forest.Not much of note in this one other than historical significance. It's one…"
herb_gallow,fantasmagorie,Fantasmagorie,1908,2019-06-13,3.0,"Interesting little bit of proto-animation. Unlike the 1900 film The Enchanted Drawing, this employs true animation techniques, as opposed that film's reliance on editing to achieve the effect.Less narrative than proof of concept for another cinematic innovation, still an imaginative little reverie."
herb_gallow,the-adventures-of-dollie,The Adventures of Dollie,1908,2019-06-13,1.5,"D.W. Griffith's debut directorial feature. And of course he heads straight for the racial stereotypes, the action driven by a pair of villainous, scheming gypsies who kidnap a kid because of a minor spat started by their inherent criminality. And to be clear, just because it's 1908 doesn't mean that film is somehow awash in ethnic villainy roles because of the times. The Adventures of Dollie is an outlier at this point and key to understanding the proper place the…"
herb_gallow,men-behind-the-sun,Men Behind the Sun,1988,2019-06-12,2.5,"Mou Tun-fei is an interesting figure in cinematic history if nothing else. A film student from a school with no cameras, he was one of the first (if not only) Shaw Brothers directors to film a production in cooperation with mainland China, after amassing a resume that ranged between children's kung fu movies and hardcore pornography. He's an unreliable narrator for the history of Men Behind the Sun, as he's walked back a lot of the initial explanations for how…"
herb_gallow,i-am-mother,I Am Mother,2019,2019-06-11,2.5,"Thought for the day: I really don't like what it says about our current state of mind that we increasingly revisit the apocalypse narrative. There's more than a little wish fulfillment underlying this impulse that if only we wiped the slate clean without so many people around, which includes any number of unspoken groups that the viewer doesn't care for, we could get it right this time. It speaks to some of the uglier aspects of the zeitgeist.I Am…"
